,,timestamp
10,651429,2021-09-10 01:26:53.738
10,651430,2021-09-10 01:26:53.746
10,651431,2021-09-10 01:26:53.754
10,651432,2021-09-10 01:26:53.762
10,651433,2021-09-10 01:26:53.770
10,651434,2021-09-10 01:26:53.778
10,651435,2021-09-10 01:26:53.786
10,651436,2021-09-10 01:26:53.794
10,651437,2021-09-10 01:26:53.802
10,651438,2021-09-10 01:26:53.810
10,651439,2021-09-10 01:26:53.818
10,651440,2021-09-10 01:26:53.826
10,651441,2021-09-10 01:26:53.834
10,651442,2021-09-10 01:26:53.842
10,651443,2021-09-10 01:26:53.850
10,651444,2021-09-10 01:26:53.858
10,651445,2021-09-10 01:26:53.866
10,651446,2021-09-10 01:26:53.874
10,651447,2021-09-10 01:26:53.882
10,651448,2021-09-10 01:26:53.890
10,651449,2021-09-10 01:26:53.898
10,651450,2021-09-10 01:26:53.906
10,651451,2021-09-10 01:26:53.914
10,651452,2021-09-10 01:26:53.922
10,651453,2021-09-10 01:26:53.930
10,651454,2021-09-10 01:26:53.938
10,651455,2021-09-10 01:26:53.946
10,651456,2021-09-10 01:26:53.954
10,651457,2021-09-10 01:26:53.962
10,651458,2021-09-10 01:26:53.970
10,651459,2021-09-10 01:26:53.978
10,651460,2021-09-10 01:26:53.986
10,651461,2021-09-10 01:26:53.994
10,651462,2021-09-10 01:26:54.002
10,651463,2021-09-10 01:26:54.010
10,651464,2021-09-10 01:26:54.018
10,651465,2021-09-10 01:26:54.026
10,651466,2021-09-10 01:26:54.034
10,651467,2021-09-10 01:26:54.042
10,651468,2021-09-10 01:26:54.050
10,651469,2021-09-10 01:26:54.058
10,651470,2021-09-10 01:26:54.066
10,651471,2021-09-10 01:26:54.074
10,651472,2021-09-10 01:26:54.082
10,651473,2021-09-10 01:26:54.090
10,651474,2021-09-10 01:26:54.098
10,651475,2021-09-10 01:26:54.106
10,651476,2021-09-10 01:26:54.114
10,651477,2021-09-10 01:26:54.122
10,651478,2021-09-10 01:26:54.130
10,651479,2021-09-10 01:26:54.138
10,651480,2021-09-10 01:26:54.146
10,651481,2021-09-10 01:26:54.154
10,651482,2021-09-10 01:26:54.162
10,651483,2021-09-10 01:26:54.170
10,651484,2021-09-10 01:26:54.178
10,651485,2021-09-10 01:26:54.186
10,651486,2021-09-10 01:26:54.194
10,651487,2021-09-10 01:26:54.202
10,651488,2021-09-10 01:26:54.210
10,651489,2021-09-10 01:26:54.218
10,651490,2021-09-10 01:26:54.226
10,651491,2021-09-10 01:26:54.234
10,651492,2021-09-10 01:26:54.242
10,651493,2021-09-10 01:26:54.250
10,651494,2021-09-10 01:26:54.258
10,651495,2021-09-10 01:26:54.266
10,651496,2021-09-10 01:26:54.274
10,651497,2021-09-10 01:26:54.282
10,651498,2021-09-10 01:26:54.290
10,651499,2021-09-10 01:26:54.298
10,651500,2021-09-10 01:26:54.306
10,651501,2021-09-10 01:26:54.314
10,651502,2021-09-10 01:26:54.322
10,651503,2021-09-10 01:26:54.330
10,651504,2021-09-10 01:26:54.338
10,651505,2021-09-10 01:26:54.346
10,651506,2021-09-10 01:26:54.354
10,651507,2021-09-10 01:26:54.362
10,651508,2021-09-10 01:26:54.370
10,651509,2021-09-10 01:26:54.378
10,651510,2021-09-10 01:26:54.386
10,651511,2021-09-10 01:26:54.394
10,651512,2021-09-10 01:26:54.402
10,651513,2021-09-10 01:26:54.410
10,651514,2021-09-10 01:26:54.418
10,651515,2021-09-10 01:26:54.426
10,651516,2021-09-10 01:26:54.434
10,651517,2021-09-10 01:26:54.442
10,651518,2021-09-10 01:26:54.450
10,651519,2021-09-10 01:26:54.458
10,651520,2021-09-10 01:26:54.466
10,651521,2021-09-10 01:26:54.474
10,651522,2021-09-10 01:26:54.482
10,651523,2021-09-10 01:26:54.490
10,651524,2021-09-10 01:26:54.498
10,651525,2021-09-10 01:26:54.506
10,651526,2021-09-10 01:26:54.514
10,651527,2021-09-10 01:26:54.522
10,651528,2021-09-10 01:26:54.530
10,651529,2021-09-10 01:26:54.538
10,651530,2021-09-10 01:26:54.546
10,651531,2021-09-10 01:26:54.554
10,651532,2021-09-10 01:26:54.562
10,651533,2021-09-10 01:26:54.570
10,651534,2021-09-10 01:26:54.578
10,651535,2021-09-10 01:26:54.586
10,651536,2021-09-10 01:26:54.594
10,651537,2021-09-10 01:26:54.602
10,651538,2021-09-10 01:26:54.610
10,651539,2021-09-10 01:26:54.618
10,651540,2021-09-10 01:26:54.626
10,651541,2021-09-10 01:26:54.634
10,651542,2021-09-10 01:26:54.642
10,651543,2021-09-10 01:26:54.650
10,651544,2021-09-10 01:26:54.658
10,651545,2021-09-10 01:26:54.666
10,651546,2021-09-10 01:26:54.674
10,651547,2021-09-10 01:26:54.682
10,651548,2021-09-10 01:26:54.690
10,651549,2021-09-10 01:26:54.698
10,651550,2021-09-10 01:26:54.706
10,651551,2021-09-10 01:26:54.714
10,651552,2021-09-10 01:26:54.722
10,651553,2021-09-10 01:26:54.730
10,651554,2021-09-10 01:26:54.738
10,651555,2021-09-10 01:26:54.746
10,651556,2021-09-10 01:26:54.754
10,651557,2021-09-10 01:26:54.762
10,651558,2021-09-10 01:26:54.770
10,651559,2021-09-10 01:26:54.778
10,651560,2021-09-10 01:26:54.786
10,651561,2021-09-10 01:26:54.794
10,651562,2021-09-10 01:26:54.802
10,651563,2021-09-10 01:26:54.810
10,651564,2021-09-10 01:26:54.818
10,651565,2021-09-10 01:26:54.826
10,651566,2021-09-10 01:26:54.834
10,651567,2021-09-10 01:26:54.842
10,651568,2021-09-10 01:26:54.850
10,651569,2021-09-10 01:26:54.858
10,651570,2021-09-10 01:26:54.866
10,651571,2021-09-10 01:26:54.874
10,651572,2021-09-10 01:26:54.882
10,651573,2021-09-10 01:26:54.890
10,651574,2021-09-10 01:26:54.898
10,651575,2021-09-10 01:26:54.906
10,651576,2021-09-10 01:26:54.914
10,651577,2021-09-10 01:26:54.922
10,651578,2021-09-10 01:26:54.930
10,651579,2021-09-10 01:26:54.938
10,651580,2021-09-10 01:26:54.946
10,651581,2021-09-10 01:26:54.954
10,651582,2021-09-10 01:26:54.962
10,651583,2021-09-10 01:26:54.970
10,651584,2021-09-10 01:26:54.978
10,651585,2021-09-10 01:26:54.986
10,651586,2021-09-10 01:26:54.994
10,651587,2021-09-10 01:26:55.002
10,651588,2021-09-10 01:26:55.010
10,651589,2021-09-10 01:26:55.018
10,651590,2021-09-10 01:26:55.026
10,651591,2021-09-10 01:26:55.034
10,651592,2021-09-10 01:26:55.042
10,651593,2021-09-10 01:26:55.050
10,651594,2021-09-10 01:26:55.058
10,651595,2021-09-10 01:26:55.066
10,651596,2021-09-10 01:26:55.074
10,651597,2021-09-10 01:26:55.082
10,651598,2021-09-10 01:26:55.090
10,651599,2021-09-10 01:26:55.098
10,651600,2021-09-10 01:26:55.106
10,651601,2021-09-10 01:26:55.114
10,651602,2021-09-10 01:26:55.122
10,651603,2021-09-10 01:26:55.130
10,651604,2021-09-10 01:26:55.138
10,651605,2021-09-10 01:26:55.146
10,651606,2021-09-10 01:26:55.154
10,651607,2021-09-10 01:26:55.162
10,651608,2021-09-10 01:26:55.170
10,651609,2021-09-10 01:26:55.178
10,651610,2021-09-10 01:26:55.186
10,651611,2021-09-10 01:26:55.194
10,651612,2021-09-10 01:26:55.202
10,651613,2021-09-10 01:26:55.210
10,651614,2021-09-10 01:26:55.218
10,651615,2021-09-10 01:26:55.226
10,651616,2021-09-10 01:26:55.234
10,651617,2021-09-10 01:26:55.242
10,651618,2021-09-10 01:26:55.250
10,651619,2021-09-10 01:26:55.258
10,651620,2021-09-10 01:26:55.266
10,651621,2021-09-10 01:26:55.274
10,651622,2021-09-10 01:26:55.282
10,651623,2021-09-10 01:26:55.290
10,651624,2021-09-10 01:26:55.298
10,651625,2021-09-10 01:26:55.306
10,651626,2021-09-10 01:26:55.314
10,651627,2021-09-10 01:26:55.322
10,651628,2021-09-10 01:26:55.330
10,651629,2021-09-10 01:26:55.338
10,651630,2021-09-10 01:26:55.346
10,651631,2021-09-10 01:26:55.354
10,651632,2021-09-10 01:26:55.362
10,651633,2021-09-10 01:26:55.370
10,651634,2021-09-10 01:26:55.378
10,651635,2021-09-10 01:26:55.386
10,651636,2021-09-10 01:26:55.394
10,651637,2021-09-10 01:26:55.402
10,651638,2021-09-10 01:26:55.410
10,651639,2021-09-10 01:26:55.418
10,651640,2021-09-10 01:26:55.426
10,651641,2021-09-10 01:26:55.434
10,651642,2021-09-10 01:26:55.442
10,651643,2021-09-10 01:26:55.450
10,651644,2021-09-10 01:26:55.458
10,651645,2021-09-10 01:26:55.466
10,651646,2021-09-10 01:26:55.474
10,651647,2021-09-10 01:26:55.482
10,651648,2021-09-10 01:26:55.490
10,651649,2021-09-10 01:26:55.498
10,651650,2021-09-10 01:26:55.506
10,651651,2021-09-10 01:26:55.514
10,651652,2021-09-10 01:26:55.522
10,651653,2021-09-10 01:26:55.530
10,651654,2021-09-10 01:26:55.538
10,651655,2021-09-10 01:26:55.546
10,651656,2021-09-10 01:26:55.554
10,651657,2021-09-10 01:26:55.562
10,651658,2021-09-10 01:26:55.570
10,651659,2021-09-10 01:26:55.578
10,651660,2021-09-10 01:26:55.586
10,651661,2021-09-10 01:26:55.594
10,651662,2021-09-10 01:26:55.602
10,651663,2021-09-10 01:26:55.610
10,651664,2021-09-10 01:26:55.618
10,651665,2021-09-10 01:26:55.626
10,651666,2021-09-10 01:26:55.634
10,651667,2021-09-10 01:26:55.642
10,651668,2021-09-10 01:26:55.650
10,651669,2021-09-10 01:26:55.658
10,651670,2021-09-10 01:26:55.666
10,651671,2021-09-10 01:26:55.674
10,651672,2021-09-10 01:26:55.682
10,651673,2021-09-10 01:26:55.690
10,651674,2021-09-10 01:26:55.698
10,651675,2021-09-10 01:26:55.706
10,651676,2021-09-10 01:26:55.714
10,651677,2021-09-10 01:26:55.722
10,651678,2021-09-10 01:26:55.730
10,651679,2021-09-10 01:26:55.738
10,651680,2021-09-10 01:26:55.746
10,651681,2021-09-10 01:26:55.754
10,651682,2021-09-10 01:26:55.762
10,651683,2021-09-10 01:26:55.770
10,651684,2021-09-10 01:26:55.778
10,651685,2021-09-10 01:26:55.786
10,651686,2021-09-10 01:26:55.794
10,651687,2021-09-10 01:26:55.802
10,651688,2021-09-10 01:26:55.810
10,651689,2021-09-10 01:26:55.818
10,651690,2021-09-10 01:26:55.826
10,651691,2021-09-10 01:26:55.834
10,651692,2021-09-10 01:26:55.842
10,651693,2021-09-10 01:26:55.850
10,651694,2021-09-10 01:26:55.858
10,651695,2021-09-10 01:26:55.866
10,651696,2021-09-10 01:26:55.874
10,651697,2021-09-10 01:26:55.882
10,651698,2021-09-10 01:26:55.890
10,651699,2021-09-10 01:26:55.898
10,651700,2021-09-10 01:26:55.906
10,651701,2021-09-10 01:26:55.914
10,651702,2021-09-10 01:26:55.922
10,651703,2021-09-10 01:26:55.930
10,651704,2021-09-10 01:26:55.938
10,651705,2021-09-10 01:26:55.946
10,651706,2021-09-10 01:26:55.954
10,651707,2021-09-10 01:26:55.962
10,651708,2021-09-10 01:26:55.970
10,651709,2021-09-10 01:26:55.978
10,651710,2021-09-10 01:26:55.986
10,651711,2021-09-10 01:26:55.994
10,651712,2021-09-10 01:26:56.002
10,651713,2021-09-10 01:26:56.010
10,651714,2021-09-10 01:26:56.018
10,651715,2021-09-10 01:26:56.026
10,651716,2021-09-10 01:26:56.034
10,651717,2021-09-10 01:26:56.042
10,651718,2021-09-10 01:26:56.050
10,651719,2021-09-10 01:26:56.058
10,651720,2021-09-10 01:26:56.066
10,651721,2021-09-10 01:26:56.074
10,651722,2021-09-10 01:26:56.082
10,651723,2021-09-10 01:26:56.090
10,651724,2021-09-10 01:26:56.098
10,651725,2021-09-10 01:26:56.106
10,651726,2021-09-10 01:26:56.114
10,651727,2021-09-10 01:26:56.122
10,651728,2021-09-10 01:26:56.130
10,651729,2021-09-10 01:26:56.138
10,651730,2021-09-10 01:26:56.146
10,651731,2021-09-10 01:26:56.154
10,651732,2021-09-10 01:26:56.162
10,651733,2021-09-10 01:26:56.170
10,651734,2021-09-10 01:26:56.178
10,651735,2021-09-10 01:26:56.186
10,651736,2021-09-10 01:26:56.194
10,651737,2021-09-10 01:26:56.202
10,651738,2021-09-10 01:26:56.210
10,651739,2021-09-10 01:26:56.218
10,651740,2021-09-10 01:26:56.226
10,651741,2021-09-10 01:26:56.234
10,651742,2021-09-10 01:26:56.242
10,651743,2021-09-10 01:26:56.250
10,651744,2021-09-10 01:26:56.258
10,651745,2021-09-10 01:26:56.266
10,651746,2021-09-10 01:26:56.274
10,651747,2021-09-10 01:26:56.282
10,651748,2021-09-10 01:26:56.290
10,651749,2021-09-10 01:26:56.298
10,651750,2021-09-10 01:26:56.306
10,651751,2021-09-10 01:26:56.314
10,651752,2021-09-10 01:26:56.322
10,651753,2021-09-10 01:26:56.330
10,651754,2021-09-10 01:26:56.338
10,651755,2021-09-10 01:26:56.346
10,651756,2021-09-10 01:26:56.354
10,651757,2021-09-10 01:26:56.362
10,651758,2021-09-10 01:26:56.370
10,651759,2021-09-10 01:26:56.378
10,651760,2021-09-10 01:26:56.386
10,651761,2021-09-10 01:26:56.394
10,651762,2021-09-10 01:26:56.402
10,651763,2021-09-10 01:26:56.410
10,651764,2021-09-10 01:26:56.418
10,651765,2021-09-10 01:26:56.426
10,651766,2021-09-10 01:26:56.434
10,651767,2021-09-10 01:26:56.442
10,651768,2021-09-10 01:26:56.450
10,651769,2021-09-10 01:26:56.458
10,651770,2021-09-10 01:26:56.466
10,651771,2021-09-10 01:26:56.474
10,651772,2021-09-10 01:26:56.482
10,651773,2021-09-10 01:26:56.490
10,651774,2021-09-10 01:26:56.498
10,651775,2021-09-10 01:26:56.506
10,651776,2021-09-10 01:26:56.514
10,651777,2021-09-10 01:26:56.522
10,651778,2021-09-10 01:26:56.530
10,651779,2021-09-10 01:26:56.538
10,651780,2021-09-10 01:26:56.546
10,651781,2021-09-10 01:26:56.554
10,651782,2021-09-10 01:26:56.562
10,651783,2021-09-10 01:26:56.570
10,651784,2021-09-10 01:26:56.578
10,651785,2021-09-10 01:26:56.586
10,651786,2021-09-10 01:26:56.594
10,651787,2021-09-10 01:26:56.602
10,651788,2021-09-10 01:26:56.610
10,651789,2021-09-10 01:26:56.618
10,651790,2021-09-10 01:26:56.626
10,651791,2021-09-10 01:26:56.634
10,651792,2021-09-10 01:26:56.642
10,651793,2021-09-10 01:26:56.650
10,651794,2021-09-10 01:26:56.658
10,651795,2021-09-10 01:26:56.666
10,651796,2021-09-10 01:26:56.674
10,651797,2021-09-10 01:26:56.682
10,651798,2021-09-10 01:26:56.690
10,651799,2021-09-10 01:26:56.698
10,651800,2021-09-10 01:26:56.706
10,651801,2021-09-10 01:26:56.714
10,651802,2021-09-10 01:26:56.722
10,651803,2021-09-10 01:26:56.730
10,651804,2021-09-10 01:26:56.738
10,651805,2021-09-10 01:26:56.746
10,651806,2021-09-10 01:26:56.754
10,651807,2021-09-10 01:26:56.762
10,651808,2021-09-10 01:26:56.770
10,651809,2021-09-10 01:26:56.778
10,651810,2021-09-10 01:26:56.786
10,651811,2021-09-10 01:26:56.794
10,651812,2021-09-10 01:26:56.802
10,651813,2021-09-10 01:26:56.810
10,651814,2021-09-10 01:26:56.818
10,651815,2021-09-10 01:26:56.826
10,651816,2021-09-10 01:26:56.834
10,651817,2021-09-10 01:26:56.842
10,651818,2021-09-10 01:26:56.850
10,651819,2021-09-10 01:26:56.858
10,651820,2021-09-10 01:26:56.866
10,651821,2021-09-10 01:26:56.874
10,651822,2021-09-10 01:26:56.882
10,651823,2021-09-10 01:26:56.890
10,651824,2021-09-10 01:26:56.898
10,651825,2021-09-10 01:26:56.906
10,651826,2021-09-10 01:26:56.914
10,651827,2021-09-10 01:26:56.922
10,651828,2021-09-10 01:26:56.930
10,651829,2021-09-10 01:26:56.938
10,651830,2021-09-10 01:26:56.946
10,651831,2021-09-10 01:26:56.954
10,651832,2021-09-10 01:26:56.962
10,651833,2021-09-10 01:26:56.970
10,651834,2021-09-10 01:26:56.978
10,651835,2021-09-10 01:26:56.986
10,651836,2021-09-10 01:26:56.994
10,651837,2021-09-10 01:26:57.002
10,651838,2021-09-10 01:26:57.010
10,651839,2021-09-10 01:26:57.018
10,651840,2021-09-10 01:26:57.026
10,651841,2021-09-10 01:26:57.034
10,651842,2021-09-10 01:26:57.042
10,651843,2021-09-10 01:26:57.050
10,651844,2021-09-10 01:26:57.058
10,651845,2021-09-10 01:26:57.066
10,651846,2021-09-10 01:26:57.074
10,651847,2021-09-10 01:26:57.082
10,651848,2021-09-10 01:26:57.090
10,651849,2021-09-10 01:26:57.098
10,651850,2021-09-10 01:26:57.106
10,651851,2021-09-10 01:26:57.114
10,651852,2021-09-10 01:26:57.122
10,651853,2021-09-10 01:26:57.130
10,651854,2021-09-10 01:26:57.138
10,651855,2021-09-10 01:26:57.146
10,651856,2021-09-10 01:26:57.154
10,651857,2021-09-10 01:26:57.162
10,651858,2021-09-10 01:26:57.170
10,651859,2021-09-10 01:26:57.178
10,651860,2021-09-10 01:26:57.186
10,651861,2021-09-10 01:26:57.194
10,651862,2021-09-10 01:26:57.202
10,651863,2021-09-10 01:26:57.210
10,651864,2021-09-10 01:26:57.218
10,651865,2021-09-10 01:26:57.226
10,651866,2021-09-10 01:26:57.234
10,651867,2021-09-10 01:26:57.242
10,651868,2021-09-10 01:26:57.250
10,651869,2021-09-10 01:26:57.258
10,651870,2021-09-10 01:26:57.266
10,651871,2021-09-10 01:26:57.274
10,651872,2021-09-10 01:26:57.282
10,651873,2021-09-10 01:26:57.290
10,651874,2021-09-10 01:26:57.298
10,651875,2021-09-10 01:26:57.306
10,651876,2021-09-10 01:26:57.314
10,651877,2021-09-10 01:26:57.322
10,651878,2021-09-10 01:26:57.330
10,651879,2021-09-10 01:26:57.338
10,651880,2021-09-10 01:26:57.346
10,651881,2021-09-10 01:26:57.354
10,651882,2021-09-10 01:26:57.362
10,651883,2021-09-10 01:26:57.370
10,651884,2021-09-10 01:26:57.378
10,651885,2021-09-10 01:26:57.386
10,651886,2021-09-10 01:26:57.394
10,651887,2021-09-10 01:26:57.402
10,651888,2021-09-10 01:26:57.410
10,651889,2021-09-10 01:26:57.418
10,651890,2021-09-10 01:26:57.426
10,651891,2021-09-10 01:26:57.434
10,651892,2021-09-10 01:26:57.442
10,651893,2021-09-10 01:26:57.450
10,651894,2021-09-10 01:26:57.458
10,651895,2021-09-10 01:26:57.466
10,651896,2021-09-10 01:26:57.474
10,651897,2021-09-10 01:26:57.482
10,651898,2021-09-10 01:26:57.490
10,651899,2021-09-10 01:26:57.498
10,651900,2021-09-10 01:26:57.506
10,651901,2021-09-10 01:26:57.514
10,651902,2021-09-10 01:26:57.522
10,651903,2021-09-10 01:26:57.530
10,651904,2021-09-10 01:26:57.538
10,651905,2021-09-10 01:26:57.546
10,651906,2021-09-10 01:26:57.554
10,651907,2021-09-10 01:26:57.562
10,651908,2021-09-10 01:26:57.570
10,651909,2021-09-10 01:26:57.578
10,651910,2021-09-10 01:26:57.586
10,651911,2021-09-10 01:26:57.594
10,651912,2021-09-10 01:26:57.602
10,651913,2021-09-10 01:26:57.610
10,651914,2021-09-10 01:26:57.618
10,651915,2021-09-10 01:26:57.626
10,651916,2021-09-10 01:26:57.634
10,651917,2021-09-10 01:26:57.642
10,651918,2021-09-10 01:26:57.650
10,651919,2021-09-10 01:26:57.658
10,651920,2021-09-10 01:26:57.666
10,651921,2021-09-10 01:26:57.674
10,651922,2021-09-10 01:26:57.682
10,651923,2021-09-10 01:26:57.690
10,651924,2021-09-10 01:26:57.698
10,651925,2021-09-10 01:26:57.706
10,651926,2021-09-10 01:26:57.714
10,651927,2021-09-10 01:26:57.722
10,651928,2021-09-10 01:26:57.730
10,651929,2021-09-10 01:26:57.738
10,651930,2021-09-10 01:26:57.746
10,651931,2021-09-10 01:26:57.754
10,651932,2021-09-10 01:26:57.762
10,651933,2021-09-10 01:26:57.770
10,651934,2021-09-10 01:26:57.778
10,651935,2021-09-10 01:26:57.786
10,651936,2021-09-10 01:26:57.794
10,651937,2021-09-10 01:26:57.802
10,651938,2021-09-10 01:26:57.810
10,651939,2021-09-10 01:26:57.818
10,651940,2021-09-10 01:26:57.826
10,651941,2021-09-10 01:26:57.834
10,651942,2021-09-10 01:26:57.842
10,651943,2021-09-10 01:26:57.850
10,651944,2021-09-10 01:26:57.858
10,651945,2021-09-10 01:26:57.866
10,651946,2021-09-10 01:26:57.874
10,651947,2021-09-10 01:26:57.882
10,651948,2021-09-10 01:26:57.890
10,651949,2021-09-10 01:26:57.898
10,651950,2021-09-10 01:26:57.906
10,651951,2021-09-10 01:26:57.914
10,651952,2021-09-10 01:26:57.922
10,651953,2021-09-10 01:26:57.930
10,651954,2021-09-10 01:26:57.938
10,651955,2021-09-10 01:26:57.946
10,651956,2021-09-10 01:26:57.954
10,651957,2021-09-10 01:26:57.962
10,651958,2021-09-10 01:26:57.970
10,651959,2021-09-10 01:26:57.978
10,651960,2021-09-10 01:26:57.986
10,651961,2021-09-10 01:26:57.994
10,651962,2021-09-10 01:26:58.002
10,651963,2021-09-10 01:26:58.010
10,651964,2021-09-10 01:26:58.018
10,651965,2021-09-10 01:26:58.026
10,651966,2021-09-10 01:26:58.034
10,651967,2021-09-10 01:26:58.042
10,651968,2021-09-10 01:26:58.050
10,651969,2021-09-10 01:26:58.058
10,651970,2021-09-10 01:26:58.066
10,651971,2021-09-10 01:26:58.074
10,651972,2021-09-10 01:26:58.082
10,651973,2021-09-10 01:26:58.090
10,651974,2021-09-10 01:26:58.098
10,651975,2021-09-10 01:26:58.106
10,651976,2021-09-10 01:26:58.114
10,651977,2021-09-10 01:26:58.122
10,651978,2021-09-10 01:26:58.130
10,651979,2021-09-10 01:26:58.138
10,651980,2021-09-10 01:26:58.146
10,651981,2021-09-10 01:26:58.154
10,651982,2021-09-10 01:26:58.162
10,651983,2021-09-10 01:26:58.170
10,651984,2021-09-10 01:26:58.178
10,651985,2021-09-10 01:26:58.186
10,651986,2021-09-10 01:26:58.194
10,651987,2021-09-10 01:26:58.202
10,651988,2021-09-10 01:26:58.210
10,651989,2021-09-10 01:26:58.218
10,651990,2021-09-10 01:26:58.226
10,651991,2021-09-10 01:26:58.234
10,651992,2021-09-10 01:26:58.242
10,651993,2021-09-10 01:26:58.250
10,651994,2021-09-10 01:26:58.258
10,651995,2021-09-10 01:26:58.266
10,651996,2021-09-10 01:26:58.274
10,651997,2021-09-10 01:26:58.282
10,651998,2021-09-10 01:26:58.290
10,651999,2021-09-10 01:26:58.298
10,652000,2021-09-10 01:26:58.306
10,652001,2021-09-10 01:26:58.314
10,652002,2021-09-10 01:26:58.322
10,652003,2021-09-10 01:26:58.330
10,652004,2021-09-10 01:26:58.338
10,652005,2021-09-10 01:26:58.346
10,652006,2021-09-10 01:26:58.354
10,652007,2021-09-10 01:26:58.362
10,652008,2021-09-10 01:26:58.370
10,652009,2021-09-10 01:26:58.378
10,652010,2021-09-10 01:26:58.386
10,652011,2021-09-10 01:26:58.394
10,652012,2021-09-10 01:26:58.402
10,652013,2021-09-10 01:26:58.410
10,652014,2021-09-10 01:26:58.418
10,652015,2021-09-10 01:26:58.426
10,652016,2021-09-10 01:26:58.434
10,652017,2021-09-10 01:26:58.442
10,652018,2021-09-10 01:26:58.450
10,652019,2021-09-10 01:26:58.458
10,652020,2021-09-10 01:26:58.466
10,652021,2021-09-10 01:26:58.474
10,652022,2021-09-10 01:26:58.482
10,652023,2021-09-10 01:26:58.490
10,652024,2021-09-10 01:26:58.498
10,652025,2021-09-10 01:26:58.506
10,652026,2021-09-10 01:26:58.514
10,652027,2021-09-10 01:26:58.522
10,652028,2021-09-10 01:26:58.530
10,652029,2021-09-10 01:26:58.538
10,652030,2021-09-10 01:26:58.546
10,652031,2021-09-10 01:26:58.554
10,652032,2021-09-10 01:26:58.562
10,652033,2021-09-10 01:26:58.570
10,652034,2021-09-10 01:26:58.578
10,652035,2021-09-10 01:26:58.586
10,652036,2021-09-10 01:26:58.594
10,652037,2021-09-10 01:26:58.602
10,652038,2021-09-10 01:26:58.610
10,652039,2021-09-10 01:26:58.618
10,652040,2021-09-10 01:26:58.626
10,652041,2021-09-10 01:26:58.634
10,652042,2021-09-10 01:26:58.642
10,652043,2021-09-10 01:26:58.650
10,652044,2021-09-10 01:26:58.658
10,652045,2021-09-10 01:26:58.666
10,652046,2021-09-10 01:26:58.674
10,652047,2021-09-10 01:26:58.682
10,652048,2021-09-10 01:26:58.690
10,652049,2021-09-10 01:26:58.698
10,652050,2021-09-10 01:26:58.706
10,652051,2021-09-10 01:26:58.714
10,652052,2021-09-10 01:26:58.722
10,652053,2021-09-10 01:26:58.730
10,652054,2021-09-10 01:26:58.738
10,652055,2021-09-10 01:26:58.746
10,652056,2021-09-10 01:26:58.754
10,652057,2021-09-10 01:26:58.762
10,652058,2021-09-10 01:26:58.770
10,652059,2021-09-10 01:26:58.778
10,652060,2021-09-10 01:26:58.786
10,652061,2021-09-10 01:26:58.794
10,652062,2021-09-10 01:26:58.802
10,652063,2021-09-10 01:26:58.810
10,652064,2021-09-10 01:26:58.818
10,652065,2021-09-10 01:26:58.826
10,652066,2021-09-10 01:26:58.834
10,652067,2021-09-10 01:26:58.842
10,652068,2021-09-10 01:26:58.850
10,652069,2021-09-10 01:26:58.858
10,652070,2021-09-10 01:26:58.866
10,652071,2021-09-10 01:26:58.874
10,652072,2021-09-10 01:26:58.882
10,652073,2021-09-10 01:26:58.890
10,652074,2021-09-10 01:26:58.898
10,652075,2021-09-10 01:26:58.906
10,652076,2021-09-10 01:26:58.914
10,652077,2021-09-10 01:26:58.922
10,652078,2021-09-10 01:26:58.930
10,652079,2021-09-10 01:26:58.938
10,652080,2021-09-10 01:26:58.946
10,652081,2021-09-10 01:26:58.954
10,652082,2021-09-10 01:26:58.962
10,652083,2021-09-10 01:26:58.970
10,652084,2021-09-10 01:26:58.978
10,652085,2021-09-10 01:26:58.986
10,652086,2021-09-10 01:26:58.994
10,652087,2021-09-10 01:26:59.002
10,652088,2021-09-10 01:26:59.010
10,652089,2021-09-10 01:26:59.018
10,652090,2021-09-10 01:26:59.026
10,652091,2021-09-10 01:26:59.034
10,652092,2021-09-10 01:26:59.042
10,652093,2021-09-10 01:26:59.050
10,652094,2021-09-10 01:26:59.058
10,652095,2021-09-10 01:26:59.066
10,652096,2021-09-10 01:26:59.074
10,652097,2021-09-10 01:26:59.082
10,652098,2021-09-10 01:26:59.090
10,652099,2021-09-10 01:26:59.098
10,652100,2021-09-10 01:26:59.106
10,652101,2021-09-10 01:26:59.114
10,652102,2021-09-10 01:26:59.122
10,652103,2021-09-10 01:26:59.130
10,652104,2021-09-10 01:26:59.138
10,652105,2021-09-10 01:26:59.146
10,652106,2021-09-10 01:26:59.154
10,652107,2021-09-10 01:26:59.162
10,652108,2021-09-10 01:26:59.170
10,652109,2021-09-10 01:26:59.178
10,652110,2021-09-10 01:26:59.186
10,652111,2021-09-10 01:26:59.194
10,652112,2021-09-10 01:26:59.202
10,652113,2021-09-10 01:26:59.210
10,652114,2021-09-10 01:26:59.218
10,652115,2021-09-10 01:26:59.226
10,652116,2021-09-10 01:26:59.234
10,652117,2021-09-10 01:26:59.242
10,652118,2021-09-10 01:26:59.250
10,652119,2021-09-10 01:26:59.258
10,652120,2021-09-10 01:26:59.266
10,652121,2021-09-10 01:26:59.274
10,652122,2021-09-10 01:26:59.282
10,652123,2021-09-10 01:26:59.290
10,652124,2021-09-10 01:26:59.298
10,652125,2021-09-10 01:26:59.306
10,652126,2021-09-10 01:26:59.314
10,652127,2021-09-10 01:26:59.322
